id,name,first_name,last_name,nickname,team,url,bio,is_historical
12508,Larissa Dias,Larissa,Dias,,,https://www.bjjheroes.com/?p=12508,"Larissa Dias de Almeida, commonly known as Larissa Dias, is a jiu-jitsu black belt underVinícius Marinhowho worked extensively with coachesIsaque BahienseandMelqui Galvãowhile climbing the ranks of the sport. Dias first made waves in grappling during her colored belt career, a time when Larissa conquered World, Pan, and South American titles on the International Brazilian Jiu-Jitsu Federation (IBJJF) circuit. Larissa went on to become one of the top heavyweights of her generation with multiple world titles to her credit. Full Name:Larissa Dias de Almeida",False
9938,Larissa Paes,Larissa,Paes,,Gordo JJ,https://www.bjjheroes.com/?p=9938,"Larissa Paes is aBrazilian jiu-jitsublack belt under Paulo Avolio, and one of the main representatives of the Gordo JJ Association, a team she represents in the sport’s international circuit. Paes first made waves in grappling competing in the purple belt division, when she conquered every tournament she entered – with the sole exception of the International Brazilian Jiu-Jitsu Federation (IBJJF) World Championship. Larissa Paes is also an active coach in the United Arab Emirates (UAE), and one of the top athletes on the UAE Jiu-Jitsu Federation tour. Full Name:Larissa Paes da Silva",False
1041,Laercio Fernandes,Laercio,Fernandes,,Team Oyama,https://www.bjjheroes.com/?p=1041,"Laercio Fernandes is one of the topjiu jitsucompetitors in thePluma weight division(under 64kg/141lbs). A black belt under Givanildo Santana, this fighter from the state of Sao Paulo raised a few eyebrows in 2010 after he defeated the heavy favouriteCaio Terraon his way to the top spot at the podium of the US Nationals. Full Name:Laercio Lima Fernandes",False
11071,Laura Barker,Laura,Barker,,Gracie Barra,https://www.bjjheroes.com/?p=11071,"Laura Barker is an English grappler and a black belt in jiu-jitsu underBraulio Estima, who also worked extensively withVictor Estimaand Bradley Hill while representing theGracie Barra Academyin the sport’s international competitive circuit. Barker earned her reputation as one of the leading athletes of her generation while battling in the purple and brown belt divisions of the International Brazilian Jiu-Jitsu Federation (IBJJF) league, a status she would later cement as a black belt. Full Name:Laura Barker",False
1840,Laurence Cousin Fouillat,Laurence,Cousin Fouillat,,,https://www.bjjheroes.com/?p=1840,"The French Laurence Cousin Fouillat is regarded as the first European female black belt inBrazilian Jiu Jitsu(2005). An incredibly accomplished grappler with wins at the FILA World Championships and the World Cup, Laurence was also the 2ndnon Brazilian to win a gold medal at theMundial de Jiu Jitsuin the black belt division (2007 same year asRafael Lovato Jr). Full Name:Laurence Cousin Fouillat",False
3028,Leandro Escobar,Leandro,Escobar,Tatu,,https://www.bjjheroes.com/?p=3028,"Leandro Escobar, also known as ‘Tatu’, is aBrazilian Jiu-Jitsublack belt under“Dedeco” Almeida, being also one of the founding members of the Soul Fighters academy, and later of the Double Five team. Tatu has competed in Jiu-Jitsu, Boxing (trains under coach Cláudio Coelho), Wrestling, and in MMA (mixed martial arts) having fought against big names such as Zach Makovski. Full Name:Leandro Lopes Escobar",False
13458,Leandro Lima,Leandro,Lima,Rounaud,Fratres,https://www.bjjheroes.com/?p=13458,"Leandro Lima de Souza, mostly known simply as Leandro Lima or by the nickname Leandro “Rounaud” is a jiu-jitsu athlete from Manaus, Brazil, who worked extensively with internationally renowned coaches such asMaster Pina (Faustino Neto)&Cicero Costha. Rounaud made his name in the sport while competing on the Brazilian circuit where he conquered numerous important medals and became known for his aggressive competing style. Full Name:Leandro Lima de Souza",False
1188,Leandro Lo,Leandro,Lo,,NS Brotherhood,https://www.bjjheroes.com/?p=1188,"Leandro Lo was one of the most accomplishedBrazilian jiu-jitsuathletes to have ever competed in the gi class (kimono) and a record holder for most IBJJF World titles in different weight classes (5) — light, middle, medium-heavy, heavy and open weight, a 20-year-old record broken in 2020 (more details here). A former student ofCicero Costha, Leandro Lo’s first steps towards grappling stardom were taken in April 2011 when he defeatedMichael Langhi(who had been unbeaten for 3 years), on his way to the top of the podium of the UAEJJF World Pro. Since that win, Leandro Lo cemented himself as one of the best “Pound for Pound” grapplers to have ever graced a mat, with repeated wins at the World Championships, the prestigiousCopa Pódio,and Pan American Championships. Lo was shot and killed at a public event in August 2022 at the age of 33 (see below for details). Full Name:Leandro Lo Pereira do Nascimento",False
1730,Leandro Lora,Leandro,Lora,,Brazil 021,https://www.bjjheroes.com/?p=1730,"Leandro Lora Leandro Lora is a representative of the Brazil 021 Jiu Jitsu team. A former Kioto team member, Leandro has earned his black belt from the prestigious MasterCarlos Henriqueon July 2010.",False
1799,Leandro Martins,Leandro,Martins,Leu,Checkmat,https://www.bjjheroes.com/?p=1799,"Leandro Martins, mostly known as “Leu” is a black belt inBrazilian Jiu Jitsubeing one of the most highly regarded super featherweights in the sport. A former member of the famed “TT” team, with a lengthy list of achievements in Jiu Jitsu, Martins is also the cousin of the legendaryFernando “Terere”, a man Martins helped overcome drug dependence and the man who awarded him his black belt. Full Name:Leandro Martins da Silva",False
1662,Leandro Nyza,Leandro,Nyza,,Nova Uniao,https://www.bjjheroes.com/?p=1662,"Leandro Nyza is a Brazilian Jiu Jitsu black belt under MasterWendell Alexander, who was brought to Hawaii by former UFC Lightweight & Welterweight ChampionBJ Penn. Nyza has since established himself and his academy as one of the strongest in the region. Full Name:Leandro Moreira Nyza",False
12243,Leon Brito,Leon,Brito,,BTT,https://www.bjjheroes.com/?p=12243,"Leon Brito is a jiu-jitsu black belt underRicardo Marquesand a representative of the Brazilian Top Team gym in Juiz de Fora, Minas Gerais, Brazil, one of the most fruitful grappling academies in the sport, having produced top-end talents such asBernardo Faria,Leonardo Saggioro,Gabriel Procópio, and more. Brito broke through in the sport while competing in the IBJJF (International Brazilian Jiu-Jitsu Federation) circuit, where he conquered numerous important medals. Full Name:Leon Denny Zambelli Brito",False
11132,Leon Larman,Leon,Larman,,CTA,https://www.bjjheroes.com/?p=11132,"Leon Larman is a French grappler and a black belt in jiu-jitsu under Julien Gaillard, who worked extensively with other instructors such as David Touzet, Julien Castanier, andCaio Terrawhile representing the Caio Terra Association in this sport’s international circuit. Larman earned the reputation of being one of the top competitors in Europe through his consistent wins in the Old Continent, particularly with the International Brazilian Jiu-Jitsu Federation’s league. Full Name:Léon Taffa Loic Larman",False
14200,Leon Mendonca,Leon,Mendonca,Geladeira,Clube Feijão,https://www.bjjheroes.com/?p=14200,"Leon Mendonça is a professional jiu-jitsu athlete and a black belt under Rodrigo Feijão, who worked extensively with Vinícius Gimenes. Mendonça first made waves in the sport at the colored belt level, the amateur circuit, while representing Clube de Jiu-Jitsu Rodrigo Feijão, particularly with the International Brazilian Jiu-Jitsu Federation (IBJJF) where he conquered numerous important medals including multiple World, Pan American, and Brazilian National titles in the purple and brown belt divisions. Full Name:Leon da Silva Mendonça",False
9014,Levi Jones-Leary,Levi,Jones-Leary,"Xanadu, Levizao",Unity JJ,https://www.bjjheroes.com/?p=9014,"Born in Sydney, Australia Levi Jones-Leary is aBrazilian jiu-jitsublack belt underMurilo Santana. Widely recognized as one of the top competitors of his generation, Jones-Leary is also part of the first batch of high-level athletes produced by the Unity JJ academy of New York – USA, a label earned after important wins in the colored belt divisions such as at the International Brazilian Jiu-Jitsu Federation (IBJJF) World (brown belt), Pan American (brown + purple belt) and European Open (brown belt) titles. Full Name:Levi Jones-Leary",False
7981,Livia Gluchowska,Livia,Gluchowska,,Maromba,https://www.bjjheroes.com/?p=7981,"Livia Gluchowska (also Liwia Gluchowska) is a Polish-Australian grappler, and a black belt inBrazilian jiu jitsuunderLachlan Gilesand Thiago Stefanutti. Competitive by nature, Gluchowska practised both gymnastics and cycling at a high level before finding jiu jitsu – a sport in which Livia thrived, winning important tournaments such as the IBJJF World Champion (gi and no-gi) as well as the IBJJF Asian International Open. Full Name:Liwia Gluchowska",False
9044,Livio Ribeiro,Livio,Ribeiro,Galinho,Ares JJ,https://www.bjjheroes.com/?p=9044,"Cícero Lívio Ribeiro Paiva, commonly known as Lívio Ribeiro or “Galinho”, is aBrazilian jiu jitsublack belt underOsvaldo Moizinhoof the Ares Jiu Jitsu Academy, having also trained extensively with Luiz “Major” and Helder Mourão at the Projeto Social QG da Luta. A Brazilian National Champion in every belt level, Lívio Ribeiro became recognized as one of the top roosterweights of his generation after his wins at the International Brazilian Jiu Jitsu Federation’s Pan and World Championships (2018) as a brown belt, a status he later cemented as a black belt. Full Name:Cícero Lívio Ribeiro Saldanha Paiva",False
7082,Luca Anacoreta,Luca,Anacoreta,,Aeterna Jiu Jitsu,https://www.bjjheroes.com/?p=7082,"Luca Anacoreta is an Italian bornBrazilian jiu jitsublack belt, founder of Aeterna Jiu Jitsu Academy in Rome – IT. Luca Anacoreta is known as one of the first Italian black belts to achieve success at the highest level in the sport, particularly in the International Brazilian Jiu Jitsu Federation (IBJJF) circuit, where he conquered important medals in tournaments such as the European Open (Gi and No-Gi), London Open, Madrid Open and numerous others. Full Name:Luca Anacoreta",False
10780,Laurah Hallock,Laurah,Hallock,,GF Team,https://www.bjjheroes.com/?p=10780,"Laurah Hallock is aBrazilian jiu-jitsublack belt underVitor Henrique Oliveiraand a member of theGF Team(Ohio) in jiu-jitsu’s sporting circuit, who also briefly worked withRafaelandGuilherme Mendesat the AOJ gym. Regarded as one of the best athletes of her generation, Hallock earned her reputation by earning medals in the top gi tournaments of the International Brazilian Jiu-Jitsu Federation (IBJJF) circuit, particularly at the World and Pan Championships, while also competing in bodybuilding’s bikini division. Full Name:Laurah Elizabeth Hallock",False
14256,Laura Sieradzan,Laura,Sieradzan,,Checkmat,https://www.bjjheroes.com/?p=14256,"Laura Sieradzan is a Polish grappler and a jiu-jitsu black belt under Marco Canha who represents Fightzone London & Team Checkmat in the sport’s international circuit. Sieradzan first made waves in the sport for her creative use of the Lapel Guard in the International Brazilian Jiu-Jitsu Federation (IBJJF) at the colored belt level, where she conquered two world titles and an European Championship gold medal, before her success at the pro-level. Full Name:Laura Liwia Sieradzan",False
