claim_id,student_person_id,student_name,promoter_person_id,teacher_name,claim_type,relationship_label,status,evidence_level,notes
bjj-4740-515,4740,Marcelo Mello,515,Royler Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Marcelo Mello
bjj-4859-224,4859,Ricardo Rezende,224,Roberto Abreu,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Francisco Albuquerque > Roberto Abreu > Ricardo Rezende
bjj-4864-v_aloisio_silva,4864,Alexandre Dantas,v_aloisio_silva,Aloísio Silva,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Robson Gracie > Aloisio Silva > Alexandre Dantas
bjj-4851-338,4851,Kim Terra,338,Ricardo Vieira,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: C. Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Ricardo Vieira > Kim Terra
bjj-4877-67,4877,Sergio Jardim,67,Rickson Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Sergio Jardim
bjj-4838-790,4838,Monique Elias,790,Mario Reis,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: M. Maeda > Carlos Gracie > Helio Gracie > Alvaro Barreto > Sylvio Behring > Mario Reis > Monique Elias
bjj-4960-138,4960,Dimitrius Souza,138,Sergio Moraes,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Everdan Olegário > Sergio Moraes > Dimitrius Souza
bjj-4993-481,4993,Rodrigo Pagani,481,Saulo Ribeiro,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Saulo Ribeiro > Rodrigo Pagani
bjj-4996-4317,4996,Geovanny Martinez,4317,Eddie Bravo,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie (Senior) > Hélio Gracie > Carlos Gracie Júnior > Jean Jaques Machado > Eddie Bravo > Geo Martinez
bjj-luis-roberto-duarte-bebeo-627,luis-roberto-duarte-bebeo,Luis Duarte,627,Murilo Bustamante,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Murilo Bustamante > Luis Duarte > Fabiano Scherner
bjj-5016-luis-roberto-duarte-bebeo,5016,Fabiano Scherner,luis-roberto-duarte-bebeo,Luis Duarte,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Murilo Bustamante > Luis Duarte > Fabiano Scherner
bjj-5020-3220,5020,Enson Inoue,3220,John Lewis,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Andre Pederneiras > John Lewis > Enson Inoue
bjj-v_jonathas_couto-helio-soneca-moreira,v_jonathas_couto,Jonathas Couto,helio-soneca-moreira,Helio Soneca,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Carlos Gracie Junior > Helio Soneca > Jonathas Couto > João Pedro Rodrigues
bjj-5114-v_jonathas_couto,5114,Joao Pedro Rodrigues,v_jonathas_couto,Jonathas Couto,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Carlos Gracie Junior > Helio Soneca > Jonathas Couto > João Pedro Rodrigues
bjj-5135-22,5135,Carlos Rosado,22,Carlson Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Carlos Rosado
bjj-5157-22,5157,Vinicius Cruz,22,Carlson Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Vinícius Cruz
bjj-5162-1631,5162,Rosangela Conceicao,1631,Sylvio Behring,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Alvaro Barreto > Sylvio Behring > Rosângela Conceição
bjj-5206-78,5206,Andre Motta,78,Andre Pederneiras,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Andre Pederneiras > Andre Motta
bjj-5223-22,5223,Carlos Rollyson,22,Carlson Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Carlos Rollyson
bjj-v_moacir_omena-361,v_moacir_omena,(Moacir Omena,361,Ricardo De La Riva,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Ricardo De La Riva > (Moacir Omena > ) Tony Passos
bjj-5320-v_moacir_omena,5320,Antonio Passos,v_moacir_omena,(Moacir Omena,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Ricardo De La Riva > (Moacir Omena > ) Tony Passos
bjj-5391-396,5391,Dean Liebenberg,396,Carlos Vieira,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Valdomiro Junior > Milton Maximiliano > Carlos Vieira > Dean Liebenberg
bjj-5410-6342,5410,Venla Luukkonen,6342,Pedro Duarte,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: M. Maeda > Carlos Gracie > Helio Gr. > Carlson Gr. > Murilo Bustamante > Pedro Duarte > Venla Luukkonen
bjj-5417-5814,5417,Guilherme Augusto,5814,Everdan Olegario,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > George Gracie > Octávio de Almeida > Moises Murad > Everdan Olegário > Guilherme Augusto
bjj-12084-2416,12084,Guilherme Lambertucci,2416,Felipe Pena,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Junior > Vinicius Magalhães (Draculino) > Marcelo Azevedo (Uirapuru) > Felipe Pena (Preguiça) > Guilherme Lambertucci
bjj-5453-446,5453,Herbert Burns,446,Gilbert Burns,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Andre Pederneiras > Rafael Fofitio > Gilbert Burns > ) Herbert Burns
bjj-5473-419,5473,Ibrahim Inal,419,Leonardo Vieira,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leonardo Vieira > İbrahim İnal
bjj-5509-v_jose_honorio,5509,Victor Honorio,v_jose_honorio,José Honório,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Walter Guimaraes > Cezar Guimarães > José Honório > Victor Honório
bjj-7201-515,7201,Rodrigo Pinheiro,515,Royler Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Royler Gracie > Rodrigo Pinheiro > Manuel Ribamar
bjj-5636-7201,5636,Manuel Ribamar,7201,Rodrigo Pinheiro,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Royler Gracie > Rodrigo Pinheiro > Manuel Ribamar
bjj-5617-52,5617,Jamie Cruz,52,Renzo Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > Jamie Cruz
bjj-5592-1781,5592,Alan Marques,1781,Ralph Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Helio Gracie > Carlos Gracie Junior > Ralph Gracie > Alan Marques
bjj-5578-278,5578,Emily Kwok,278,Ricardo Almeida,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Helio Gracie > Carlos Gracie Junior > Renzo Gracie > Ricardo Almeida > Emily Kwok
bjj-5549-515,5549,Louis Vintaloro,515,Royler Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Louis Vintaloro
bjj-5751-1957,5751,Steve Maxwell,1957,Relson Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Relson Gracie > Steve Maxwell
bjj-v_nilson_liboni-515,v_nilson_liboni,Nilson Liboni,515,Royler Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Nilson Liboni > Massao Shinkai/Daniel Shinkai > Isaque Paiva
bjj-v_massao_shinkai_daniel_shinkai-v_nilson_liboni,v_massao_shinkai_daniel_shinkai,Massao Shinkai/Daniel Shinkai,v_nilson_liboni,Nilson Liboni,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Nilson Liboni > Massao Shinkai/Daniel Shinkai > Isaque Paiva
bjj-5715-v_massao_shinkai_daniel_shinkai,5715,Isaque Paiva,v_massao_shinkai_daniel_shinkai,Massao Shinkai/Daniel Shinkai,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Nilson Liboni > Massao Shinkai/Daniel Shinkai > Isaque Paiva
bjj-v_joaquina_bonfim-1633,v_joaquina_bonfim,Joaquina Bonfim,1633,Jose Olimpio,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Helio Gracie > Carlos Gracie Junior > José Olímpio > Joaquina Bonfim
bjj-5756-1155,5756,Wellington Luis,1155,Cicero Costha,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Cicero Costha > Wellington Luís
bjj-5909-543,5909,Thiago Abreu,543,Rodrigo Cavaca,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Élcio Figueiredo > Rodrigo Cavaca > Thiago Abreu
bjj-5926-492,5926,Thiago Gaia,492,Marco Barbosa,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Thiago Gaia
bjj-5861-576,5861,Jared Dopp,576,Rafael Lovato Jr,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Junior > Carlos Machado > Rafael Lovato Junior > Jared Dopp
bjj-5842-1307,5842,Mahamed Aly,1307,Lloyd Irvin,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Jorge Pereira > Leo Dalla > Lloyd Irvin > Mahamed Aly
bjj-5785-5869,5785,Paulo Guillobel,5869,Jorge Pereira,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Jorge Pereira > Paulo Guillobel
bjj-5820-872,5820,Andre Glodzinski,872,Maximiliano Trombini,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Valdomiro Junior > Milton Maximiliano Trombini > André Glodzinski
bjj-5854-481,5854,Deborah Maxwell,481,Saulo Ribeiro,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Saulo Ribeiro > DC Maxwell
bjj-5873-1005,5873,Fabio Nascimento,1005,Moises Murad,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > George Gracie > Octávio de Almeida > Moises Muradi > Fábio Nascimento
bjj-5883-88,5883,Felicia Oh,88,Jean Jacques Machado,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Carlos Gracie Junior > Jean Jacques Machado > Felicia Oh
bjj-5992-601,5992,Wilson Reis,601,Roberto Godoi,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Wilson Reis
bjj-v_ataide_junior-381,v_ataide_junior,Ataíde Junior,381,Armando Wridt,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Armando Wridt > Ataíde Junior > Adriano Moraes
bjj-6054-v_ataide_junior,6054,Adriano Moraes,v_ataide_junior,Ataíde Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Armando Wridt > Ataíde Junior > Adriano Moraes
bjj-v_nic_ruben-9587,v_nic_ruben,Nic Ruben,9587,Eduardo Rios,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: M. Maeda > Carlos Gracie > Helio G > Carlson G. > Ricardo Libório > Eduardo Rios > Nic Ruben
bjj-6046-3220,6046,Ghazaleh Parman,3220,John Lewis,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Andre Pederneiras > John Lewis > Gazzy Parman
bjj-6060-996,6060,Tomoyuki Hashimoto,996,Yuki Nakai,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie Sr. > Carlos Gracie Junior > Yuki Nakai > Tomoyuki Hashimoto
bjj-6064-3220,6064,Steve da Silva,3220,John Lewis,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > André Pederneiras > John Lewis > Steve da Silva
bjj-6081-381,6081,Ataide Ludgero Junior,381,Armando Wridt,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > > Carlos Gracie > Helio Gracie > Armando Wridt > Ataíde Junior
bjj-6095-16,6095,Mansher Khera,16,Marcelo Garcia,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: M. Maeda > C. Gracie > H. Gracie > R. Gracie > R. Cavalcanti > F. Gurgel > Marcelo Garcia > Mansher Khera
bjj-6103-147,6103,Isaac Doederlein,147,Rubens Charles,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Alexandre Paiva > Fernando Tererê > Rubens Charles > Isaac Doederlein
bjj-6149-8218,6149,Karen Antunes,8218,Mayko Araujo,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leonardo Vieira > Mayko Araújo > Karen Antunes
bjj-6151-1155,6151,Hiago George,1155,Cicero Costha,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Cicero Costha > Hiago George
bjj-6156-147,6156,Tanner Rice,147,Rubens Charles,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Alexandre Paiva > Fernando Augusto > Rubens Charles > Tanner Rice
bjj-6167-88,6167,Ricco Rodriguez,88,Jean Jacques Machado,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Carlos Gracie Jr > Jean Jacques Machado > Ricco Rodriguez
bjj-6170-1716,6170,Luigi Mondelli,1716,Andre Almeida,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlson Gracie > Crézio de Souza > André Almeida > Luigi Mondelli
bjj-v_rodolfo_azevedo-6339,v_rodolfo_azevedo,Rodolfo Azevedo,6339,Admilson Brites,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Admilson Brites > Rodolfo Azevedo > Djalma Spindola
bjj-6196-v_rodolfo_azevedo,6196,Djalma Spindola,v_rodolfo_azevedo,Rodolfo Azevedo,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Admilson Brites > Rodolfo Azevedo > Djalma Spindola
bjj-6203-895,6203,Carlos Barreto,895,Sergio Souza,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlson Gracie > Sergio Souza > Carlos Barreto
bjj-v_ben_meireles-v_fabio_holanda,v_ben_meireles,Ben Meireles,v_fabio_holanda,Fábio Holanda,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Murilo Bustamante > Fabio Holanda > Ben Meireles > Peter Tremblay > Alison Tremblay
bjj-v_peter_tremblay-v_ben_meireles,v_peter_tremblay,Peter Tremblay,v_ben_meireles,Ben Meireles,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Murilo Bustamante > Fabio Holanda > Ben Meireles > Peter Tremblay > Alison Tremblay
bjj-v_alison_tremblay-v_peter_tremblay,v_alison_tremblay,Alison Tremblay,v_peter_tremblay,Peter Tremblay,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Murilo Bustamante > Fabio Holanda > Ben Meireles > Peter Tremblay > Alison Tremblay
bjj-6236-378,6236,Sophia McDermott Drysdale,378,Robert Drysdale,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leonardo Vieira > Robert Drysdale > Sophia Drysdale
bjj-6246-297,6246,Ailson Brites,297,Carlos Gracie Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Helio Gracie > Carlos Gracie Jr > Ailson Brites
bjj-v_jose_augusto-524,v_jose_augusto,José Augusto,524,Osvaldo Alves,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie sr > Reyson Gracie > Osvaldo Alves > José Augusto > Diego Borges
bjj-6253-v_jose_augusto,6253,Diego Borges,v_jose_augusto,José Augusto,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie sr > Reyson Gracie > Osvaldo Alves > José Augusto > Diego Borges
bjj-v_ricardo_pinho-2091,v_ricardo_pinho,Ricardo Pinho,2091,Francisco Sa,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Takeo Iano > Francisco Sá > Ricardo Pinho > Pirillo Roriz
